TOKEN,N
DEBATIDO,2
DEBORAH,2
DEBORAH,2
DEBRUCADO,2
DEBRUCADO,2
DEBRUCAR,2
DEBRUCAR,2
DECENCIA,2
DECENCIA,2
DECEPCIONADATAVA,2
DECEPCIONADATAVA,2
DECIDA,2
DECIDA,2
DECIDAM,2
DECIDAM,2
DECIDEM,2
DECIDEM,2
DECIDINDO,2
DECIDINDO,2
DECIDISSEM,2
DECIDISSEM,2
DECLARADAS,2
DECLARADAS,2
DECRESCENTE,2
DECRESCENTE,2
DEDICAM,2
DEDICAM,2
DEDICOU,2
DEDICOU,2
DEDINHO,2
DEDINHO,2
DEDUZIR,2
DEDUZIR,2
DEFENDIAM,2
DEFENDIAM,2
DEFENDO,2
DEFENDO,2
DEFICITARIO,2
DEFICITARIO,2
DEGRAU,2
DEGRAU,2
DEIXEI,2
DEIXEI,2
DEIXEMOS,2
DEIXEMOS,2
DEJANIRA,2
DEJANIRA,2
DELESE,2
DELESE,2
DELMONDE,2
DELMONDE,2
DEMAP,2
DEMAP,2
DEMONSTRACOES,2
DEMONSTRACOES,2
DENQUE,2
DENQUE,2
DENUNCIADAS,2
DENUNCIADAS,2
DENUNCIARAM,2
DENUNCIARAM,2
DEOLHONAAMAZONIA,2
DEOLHONAAMAZONIA,2
DEPHINA,2
DEPHINA,2
DERIVADOS,2
DERIVADOS,2
DERRUBA,2
DERRUBA,2
DERRUBASSE,2
DERRUBASSE,2
DESABAMENTO,2
DESABAMENTO,2
DESAPARECEREM,2
DESAPARECEREM,2
DESCARTAD,2
DESCARTAD,2
DESCOBRIRIAMOS,2
DESCOBRIRIAMOS,2
DESCOMPENSADA,2
DESCOMPENSADA,2
DESCONTROLADOS,2
DESCONTROLADOS,2
DESCRIMINADO,2
DESCRIMINADO,2
DESCUMPRIREM,2
DESCUMPRIREM,2
DESDENHO,2
DESDENHO,2
DESEMBOLSAREM,2
DESEMBOLSAREM,2
DESEMPREGADA,2
DESEMPREGADA,2
DESENCONTRADAS,2
DESENCONTRADAS,2
DESEQUILIBRIO,2
DESEQUILIBRIO,2
DESESPERAR,2
DESESPERAR,2
DESISTI,2
DESISTI,2
DESLIGUEI,2
DESLIGUEI,2
DESLOCANDO,2
DESLOCANDO,2
DESMAIADO,2
DESMAIADO,2
DESMERECENDO,2
DESMERECENDO,2
DESMONTADO,2
DESMONTADO,2
DESOBEDECER,2
DESOBEDECER,2
DESPEDIDAS,2
DESPEDIDAS,2
DESPERTOU,2
DESPERTOU,2
DESPESAS,2
DESPESAS,2
DESRESPEITOSA,2
DESRESPEITOSA,2
DESRESPEITOSO,2
DESRESPEITOSO,2
DESTINARA,2
DESTINARA,2
DESUMANOS,2
DESUMANOS,2
DESVIOS,2
DESVIOS,2
DETEM,2
DETEM,2
DETENDO,2
DETENDO,2
DETERMINO,2
DETERMINO,2
DETROIT,2
DETROIT,2
DEV,2
DEV,2
DEVASTADA,2
DEVASTADA,2
DEVOLHES,2
DEVOLHES,2
DEXAMETASONA,2
DEXAMETASONA,2
DIAMANTINO,2
DIAMANTINO,2
DIAMAR,2
DIAMAR,2
DIAREIA,2
DIAREIA,2
DIASTENHO,2
DIASTENHO,2
DIB,2
DIB,2
DIFTERIA,2
DIFTERIA,2
DIFUSAO,2
DIFUSAO,2
DIGNAMENTE,2
DIGNAMENTE,2
DIGNAS,2
DIGNAS,2
DIGNISSIMO,2
DIGNISSIMO,2
DIGNOU,2
DIGNOU,2
DILMANTA,2
DILMANTA,2
DIMINUAM,2
DIMINUAM,2
DINHEIRINHO,2
DINHEIRINHO,2
DINHEIROE,2
DINHEIROE,2
DIP,2
DIP,2
DIRCE,2
DIRCE,2
DIRETIVA,2
DIRETIVA,2
DIRIGENTE,2
DIRIGENTE,2
DIRIGINDO,2
DIRIGINDO,2
DISCORDANCIAS,2
DISCORDANCIAS,2
DISCURSAO,2
DISCURSAO,2
DISCUTE,2
DISCUTE,2
DISCUTO,2
DISCUTO,2
DISPAFILM,2
DISPAFILM,2
DISPENSARAM,2
DISPENSARAM,2
DISPONIBILIZEM,2
DISPONIBILIZEM,2
DISSEMINE,2
DISSEMINE,2
DISTINTO,2
DISTINTO,2
DISTORCERAM,2
DISTORCERAM,2
DISTORCIDA,2
DISTORCIDA,2
DISTORCIDAS,2
DISTORCIDAS,2
DISTRIBUEM,2
DISTRIBUEM,2
DISTRIBUIU,2
DISTRIBUIU,2
DIV,2
DIV,2
DIVERGENCIA,2
DIVERGENCIA,2
DIVERGENCIAS,2
DIVERGENCIAS,2
DIVERTIU,2
DIVERTIU,2
DIVULGACAOJO,2
DIVULGACAOJO,2
DIZIAM,2
DIZIAM,2
DMARIA,2
DMARIA,2
DOARA,2
DOARA,2
DOBRADA,2
DOBRADA,2
DOBRADO,2
DOBRADO,2
DOEN,2
DOEN,2
DOENCAMAS,2
DOENCAMAS,2
DOENCAO,2
DOENCAO,2
DOENCASE,2
DOENCASE,2
DOESANGUE,2
DOESANGUE,2
DOH,2
DOH,2
DOL,2
DOL,2
DOLPARA,2
DOLPARA,2
DOMINA,2
DOMINA,2
DOMINGO5,2
DOMINGO5,2
DOMINIO,2
DOMINIO,2
DON,2
DON,2
DORA,2
DORA,2
DORME,2
DORME,2
DOWN,2
DOWN,2
DRAKELLY,2
DRAKELLY,2
DUMARA,2
DUMARA,2
DURAO,2
DURAO,2
DUVIDARAM,2
DUVIDARAM,2
ECONOMISTA,2
ECONOMISTA,2
EDICAO10,2
EDICAO10,2
EDIFICIO,2
EDIFICIO,2
EDIL,2
EDIL,2
EDITA,2
EDITA,2
EDNEIA,2
EDNEIA,2
EEUU,2
EEUU,2
EFETIVADAS,2
EFETIVADAS,2
EGO,2
EGO,2
EGUA,2
EGUA,2
EISOLADA,2
EISOLADA,2
ELABORADA,2
ELABORADA,2
ELASTICOS,2
ELASTICOS,2
ELEGERAM,2
ELEGERAM,2
ELEITOS,2
ELEITOS,2
ELEN,2
ELEN,2
ELENAO,2
ELENAO,2
ELEPASSOU,2
ELEPASSOU,2
ELETROCARDIOGRAMA,2
ELETROCARDIOGRAMA,2
ELEUZA,2
ELEUZA,2
ELIMINATORIO,2
ELIMINATORIO,2
ELIZABETE,2
ELIZABETE,2
ELLIS,2
ELLIS,2
EMBASADO,2
EMBASADO,2
EMEC,2
EMEC,2
EMENDAS,2
EMENDAS,2
EMERGENCIAURGENCIA,2
EMERGENCIAURGENCIA,2
EMILIANA,2
EMILIANA,2
EMISSA,2
EMISSA,2
EMOCIONADO,2
EMOCIONADO,2
EMPEDEMIA,2
EMPEDEMIA,2
EMPENHADO,2
EMPENHADO,2
EMPREENDEDORES,2
EMPREENDEDORES,2
EMPURRADA,2
EMPURRADA,2
EMPURRAR,2
EMPURRAR,2
EMSAO,2
EMSAO,2
ENCAIXAM,2
ENCAIXAM,2
ENCARAM,2
ENCARAM,2
ENCARCERALA,2
ENCARCERALA,2
ENCARREGADA,2
ENCARREGADA,2
ENCHEU,2
ENCHEU,2
ENCOMENDADA,2
ENCOMENDADA,2
ENCOMENDADOS,2
ENCOMENDADOS,2
ENCOMODO,2
ENCOMODO,2
ENCONTRAMOS,2
ENCONTRAMOS,2
ENCONTRAS,2
ENCONTRAS,2
ENCORAJADO,2
ENCORAJADO,2
ENCRUZILHADA,2
ENCRUZILHADA,2
ENDEMICAS,2
ENDEMICAS,2
ENDURECER,2
ENDURECER,2
ENFRENTADAS,2
ENFRENTADAS,2
ENFRENTADO,2
ENFRENTADO,2
ENGASGAR,2
ENGASGAR,2
ENGENHEIROS,2
ENGENHEIROS,2
ENJOOS,2
ENJOOS,2
ENQUADRADAS,2
ENQUADRADAS,2
ENQUETE,2
ENQUETE,2
ENRIQUECENDO,2
ENRIQUECENDO,2
ENROLADO,2
ENROLADO,2
ENSACADOS,2
ENSACADOS,2
ENSINAM,2
ENSINAM,2
ENSINOU,2
ENSINOU,2
ENSP,2
ENSP,2
ENTERNOU,2
ENTERNOU,2
ENTRAREMOS,2
ENTRAREMOS,2
ENTREGARAM,2
ENTREGARAM,2
ENTRISTECE,2
ENTRISTECE,2
ENTUBADAS,2
ENTUBADAS,2
ENTUBARAM,2
ENTUBARAM,2
ENTUBARIA,2
ENTUBARIA,2
ENVERGONHAR,2
ENVERGONHAR,2
EPDEMIA,2
EPDEMIA,2
EPEDEMIA,2
EPEDEMIA,2
EPICENTROS,2
EPICENTROS,2
EPIDEMICA,2
EPIDEMICA,2
EQUILIBRISTA,2
EQUILIBRISTA,2
EQUIVOCADAS,2
EQUIVOCADAS,2
EQUIVOCADOS,2
EQUIVOCADOS,2
ERGUIDA,2
ERGUIDA,2
ERIN,2
ERIN,2
ERRA,2
ERRA,2
ERRAM,2
ERRAM,2
ERRANDO,2
ERRANDO,2
ESBRAVEJOU,2
ESBRAVEJOU,2
ESCALADA,2
ESCALADA,2
ESCANCAROU,2
ESCANCAROU,2
ESCLARECASE,2
ESCLARECASE,2
ESCLARECEDOR,2
ESCLARECEDOR,2
ESCLARECEMOS,2
ESCLARECEMOS,2
ESCOBAR,2
ESCOBAR,2
ESCOCIA,2
ESCOCIA,2
ESCONDE,2
ESCONDE,2
ESCREVAM,2
ESCREVAM,2
ESCRITAS,2
ESCRITAS,2
ESCROTO,2
ESCROTO,2
ESDRUXULA,2
ESDRUXULA,2
ESFERA,2
ESFERA,2
ESFORCEM,2
ESFORCEM,2
ESFREGUEAS,2
ESFREGUEAS,2
ESGOTADA,2
ESGOTADA,2
ESGOTADO,2
ESGOTADO,2
ESMAGAMENTO,2
ESMAGAMENTO,2
ESPADA,2
ESPADA,2
ESPALHARAM,2
ESPALHARAM,2
ESPALHAVA,2
ESPALHAVA,2
ESPECIALIDADE,2
ESPECIALIDADE,2
ESPECTATIVA,2
ESPECTATIVA,2
ESPECULACOES,2
ESPECULACOES,2
ESPEROU,2
ESPEROU,2
ESPIRA,2
ESPIRA,2
ESPIRITUAL,2
ESPIRITUAL,2
ESPIRRAVA,2
ESPIRRAVA,2
ESPONTANEAS,2
ESPONTANEAS,2
ESPORTISTAS,2
ESPORTISTAS,2
ESQUECAMOS,2
ESQUECAMOS,2
ESQUERDO,2
ESQUERDO,2
ESQUERDOFOBIA,2
ESQUERDOFOBIA,2
ESQUERDOPATA,2
ESQUERDOPATA,2
ESSENCIALMENTE,2
ESSENCIALMENTE,2
ESTADU,2
ESTADU,2
ESTATICAS,2
ESTATICAS,2
ESTATISCA,2
ESTATISCA,2
ESTAV,2
ESTAV,2
ESTEJAS,2
ESTEJAS,2
ESTERILIZACAO,2
ESTERILIZACAO,2
ESTIMADA,2
ESTIMADA,2
ESTIMULANDO,2
ESTIMULANDO,2
ESTRANHEI,2
ESTRANHEI,2
ESTRANHOS,2
ESTRANHOS,2
ESTREGUE,2
ESTREGUE,2
ESTRUTURANDO,2
ESTRUTURANDO,2
ESTUDIOI,2
ESTUDIOI,2
ESTUDIOSOS,2
ESTUDIOSOS,2
ESVAZIEOSGARIMPOS,2
ESVAZIEOSGARIMPOS,2
ETCETC,2
ETCETC,2
ETCJA,2
ETCJA,2
ETILICO,2
ETILICO,2
ETIOLOGICO,2
ETIOLOGICO,2
ETNIAS,2
ETNIAS,2
EUCONFIO,2
EUCONFIO,2
EUROPEIA,2
EUROPEIA,2
EVELLYN,2
EVELLYN,2
EVENTUALIDADE,2
EVENTUALIDADE,2
EVOLUAM,2
EVOLUAM,2
EVOLUIAM,2
EVOLUIAM,2
EXACERBADA,2
EXACERBADA,2
EXAGERANDO,2
EXAGERANDO,2
EXALA,2
EXALA,2
EXALTARAM,2
EXALTARAM,2
EXAMINA,2
EXAMINA,2
EXAMINACAO,2
EXAMINACAO,2
EXAMINAM,2
EXAMINAM,2
EXATOS,2
EXATOS,2
EXAUSTO,2
EXAUSTO,2
EXBBB,2
EXBBB,2
EXCEPCIONALIDADE,2
EXCEPCIONALIDADE,2
EXCESSIVA,2
EXCESSIVA,2
EXCLUISSE,2
EXCLUISSE,2
EXCURSOES,2
EXCURSOES,2
EXECUTANDO,2
EXECUTANDO,2
EXEMPLAR,2
EXEMPLAR,2
EXERCIA,2
EXERCIA,2
EXERCITAR,2
EXERCITAR,2
EXITE,2
EXITE,2
EXMEDICO,2
EXMEDICO,2
EXMINISTRO,2
EXMINISTRO,2
EXONERADO,2
EXONERADO,2
EXPEDIDA,2
EXPEDIDA,2
EXPEDITO,2
EXPEDITO,2
EXPELIDO,2
EXPELIDO,2
EXPELIR,2
EXPELIR,2
EXPLICADA,2
EXPLICADA,2
EXPLORAM,2
EXPLORAM,2
EXPLOSIVO,2
EXPLOSIVO,2
EXPONHA,2
EXPONHA,2
EXPRESSEN,2
EXPRESSEN,2
EXPULSAR,2
EXPULSAR,2
EXSTEM,2
EXSTEM,2
EXTERNOS,2
EXTERNOS,2
EXTINGUIR,2
EXTINGUIR,2
EXTRATO,2
EXTRATO,2
FABRICADA,2
FABRICADA,2
FACAASUAPARTE,2
FACAASUAPARTE,2
FACEBOOKREPRODUCAO,2
FACEBOOKREPRODUCAO,2
FACILITARIA,2
FACILITARIA,2
FAETEC,2
FAETEC,2
FAIXAETARIA,2
FAIXAETARIA,2
FALECIMENTOS,2
FALECIMENTOS,2
FALHAR,2
FALHAR,2
FALSIFICAR,2
FALSIFICAR,2
FAMILIAMAS,2
FAMILIAMAS,2
FAREI,2
FAREI,2
FARI,2
FARI,2
FARINGITE,2
FARINGITE,2
FARO,2
FARO,2
FASER,2
FASER,2
FATURAR,2
FATURAR,2
FAVORECIDOS,2
FAVORECIDOS,2
FAVORNAO,2
FAVORNAO,2
FAZES,2
FAZES,2
FAZIAMOS,2
FAZIAMOS,2
FBI,2
FBI,2
FEED,2
FEED,2
FEFORCAETRABALHO,2
FEFORCAETRABALHO,2
FELDMAN,2
FELDMAN,2
FELIPPE,2
FELIPPE,2
FERA,2
FERA,2
FERIMENTO,2
FERIMENTO,2
FERNANDEZ,2
FERNANDEZ,2
FERNANDOFRANCISCHINI,2
FERNANDOFRANCISCHINI,2
FERROVIAS,2
FERROVIAS,2
FGTS,2
FGTS,2
FHC,2
FHC,2
FIBROSAR,2
FIBROSAR,2
FICAREI,2
FICAREI,2
FICSR,2
FICSR,2
FICTICIA,2
FICTICIA,2
FIGURANDO,2
FIGURANDO,2
FIGUROES,2
FIGUROES,2
FILANTROPICOS,2
FILANTROPICOS,2
FILOCOMO,2
FILOCOMO,2
FILTRAGEM,2
FILTRAGEM,2
FIN,2
FIN,2
FINALIZACAO,2
FINALIZACAO,2
FINANCEIROS,2
FINANCEIROS,2
FINANCIAR,2
FINANCIAR,2
FINO,2
FINO,2
FIRJAN,2
FIRJAN,2
FIRMA,2
FIRMA,2
FITAS,2
FITAS,2
FLAGRADO,2
FLAGRADO,2
FLAY,2
FLAY,2
FLAYSLANE,2
FLAYSLANE,2
FLORIPA,2
FLORIPA,2
FLUEM,2
FLUEM,2
FLUVIAL,2
FLUVIAL,2
FOD,2
FOD,2
FODEU,2
FODEU,2
FOFOCA,2
FOFOCA,2
FOFOCAS,2
FOFOCAS,2
FOLGA,2
FOLGA,2
FOLHADESPAULO,2
FOLHADESPAULO,2
FOLIA,2
FOLIA,2
FOLICULAR,2
FOLICULAR,2
FONOAUDIOLOGIA,2
FONOAUDIOLOGIA,2
FORCAM,2
FORCAM,2
FORCOU,2
FORCOU,2
FOREVERMOM,2
FOREVERMOM,2
FORNARI,2
FORNARI,2
FORQUILHA,2
FORQUILHA,2
FOTOGRAFA,2
FOTOGRAFA,2
FOTOGRAFIA,2
FOTOGRAFIA,2
FOTOGRAFIAS,2
FOTOGRAFIAS,2
FOTOGRAFO,2
FOTOGRAFO,2
FOUNTAINS,2
FOUNTAINS,2
FRACAO,2
FRACAO,2
FRAGMENTOS,2
FRAGMENTOS,2
FRANCANA,2
FRANCANA,2
FRANCOROCHENSES,2
FRANCOROCHENSES,2
FRAQUINHO,2
FRAQUINHO,2
FRASCO,2
FRASCO,2
FRATURAS,2
FRATURAS,2
FREDERICO,2
FREDERICO,2
FREQUENTADORES,2
FREQUENTADORES,2
FREQUENTANDO,2
FREQUENTANDO,2
FREQUENTOU,2
FREQUENTOU,2
FRIA,2
FRIA,2
FRIAGEM,2
FRIAGEM,2
FRIGORIFICO,2
FRIGORIFICO,2
FRISANDO,2
FRISANDO,2
FRIVOLO,2
FRIVOLO,2
FUDE,2
FUDE,2
FUJAM,2
FUJAM,2
FUNAI,2
FUNAI,2
FUNCIONAL,2
FUNCIONAL,2
FUNCIONALIDADE,2
FUNCIONALIDADE,2
FUNCIONALIDADES,2
FUNCIONALIDADES,2
FUNCIONARAO,2
FUNCIONARAO,2
FUNCIONAVA,2
FUNCIONAVA,2
FUNEBRE,2
FUNEBRE,2
FUNPAPA,2
FUNPAPA,2
FURO,2
FURO,2
FUROU,2
FUROU,2
FURTADO,2
FURTADO,2
FUTEVOLEI,2
FUTEVOLEI,2
FZNDO,2
FZNDO,2
G1MS,2
G1MS,2
G1TRIANGULO,2
G1TRIANGULO,2
GABARITADO,2
GABARITADO,2
GABRIELLE,2
GABRIELLE,2
GAIVOTA,2
GAIVOTA,2
GALERIA,2
GALERIA,2
GALERIAS,2
GALERIAS,2
GAME,2
GAME,2
GANDU,2
GANDU,2
GAROTA,2
GAROTA,2
GASTARAM,2
GASTARAM,2
GAVETAS,2
GAVETAS,2
GAY,2
GAY,2
GDF2020,2
GDF2020,2
GEMEAS,2
GEMEAS,2
GENERALISTAS,2
GENERALISTAS,2
GENERICO,2
GENERICO,2
GENERICOS,2
GENERICOS,2
GENETICA,2
GENETICA,2
GHZ,2
GHZ,2
GIANNELLA,2
GIANNELLA,2
GIGANTES,2
GIGANTES,2
GIGANTESCA,2
GIGANTESCA,2
GINECOLOGICO,2
GINECOLOGICO,2
GISELDA,2
GISELDA,2
GISELLE,2
GISELLE,2
GISSLEN,2
GISSLEN,2
GLADIA,2
GLADIA,2
GLADSTON,2
GLADSTON,2
GLAMOUR,2
GLAMOUR,2
GLOBALISTA,2
GLOBALISTA,2
GLORIFICADO,2
GLORIFICADO,2
GM,2
GM,2
GNEWSEMPONTO,2
GNEWSEMPONTO,2
GOIS,2
GOIS,2
GOK,2
GOK,2
GOLIN,2
GOLIN,2
GORDA,2
GORDA,2
GORDO,2
GORDO,2
GORROS,2
GORROS,2
GOVERNODABAHIA,2
GOVERNODABAHIA,2
GOVERNODOESTADO,2
GOVERNODOESTADO,2
GOZAR,2
GOZAR,2
GOZZO,2
GOZZO,2
GRADE,2
GRADE,2
GRATIS,2
GRATIS,2
GRAVA,2
GRAVA,2
GRAVIS,2
GRAVIS,2
GRETCHEN,2
GRETCHEN,2
GRIPALAMBOS,2
GRIPALAMBOS,2
GRIPAO,2
GRIPAO,2
GRIPEE,2
GRIPEE,2
GRIPOU,2
GRIPOU,2
GRISOLIA,2
GRISOLIA,2
GRITO,2
GRITO,2
GRITOS,2
GRITOS,2
GRVE,2
GRVE,2
GUAMA,2
GUAMA,2
GUAXUPE,2
GUAXUPE,2
GUIANENSE,2
GUIANENSE,2
GUILHERMINA,2
GUILHERMINA,2
H1N1DENGUE,2
H1N1DENGUE,2
H1N1QUE,2
H1N1QUE,2
HABITUALMENTE,2
HABITUALMENTE,2
HAIR,2
HAIR,2
HAJJAR,2
HAJJAR,2
HAL,2
HAL,2
HAMAMATSU,2
HAMAMATSU,2
HAMILTON,2
HAMILTON,2
HANAE,2
HANAE,2
HARGROVE,2
HARGROVE,2
HCOR,2
HCOR,2
HCPM,2
HCPM,2
HEDIONDOS,2
HEDIONDOS,2
HEMATOLOGISTA,2
HEMATOLOGISTA,2
HEMOMINAS,2
HEMOMINAS,2
HEMOPASSO,2
HEMOPASSO,2
HEPATITES,2
HEPATITES,2
HERALDO,2
HERALDO,2
HERBENIA,2
HERBENIA,2
HERLON,2
HERLON,2
HIDRATESE,2
HIDRATESE,2
HIDRATO,2
HIDRATO,2
HIDROCORTISONA,2
HIDROCORTISONA,2
HIGIENES,2
HIGIENES,2
HIGIENIZADA,2
HIGIENIZADA,2
HIPICA,2
HIPICA,2
HMCAMP,2
HMCAMP,2
HMJ,2
HMJ,2
HMNSE,2
HMNSE,2
HNSC,2
HNSC,2
HOLLYWOOD,2
HOLLYWOOD,2
HOLMES,2
HOLMES,2
HOLOFOTES,2
HOLOFOTES,2
HOMENAGEANDO,2
HOMENAGEANDO,2
HOPISTAL,2
HOPISTAL,2
HOPITAL,2
HOPITAL,2
HOPITAUX,2
HOPITAUX,2
HOSP,2
HOSP,2
HOSPAM,2
HOSPAM,2
HOSPEDEIRAS,2
HOSPEDEIRAS,2
HOSPITALDEAMOR,2
HOSPITALDEAMOR,2
HOSPITALOTOCLINICASUL,2
HOSPITALOTOCLINICASUL,2
HOSTILIZA,2
HOSTILIZA,2
HOTELEIRO,2
HOTELEIRO,2
HOTLINE,2
HOTLINE,2
HRA,2
HRA,2
HSOPITALIZADA,2
HSOPITALIZADA,2
HSPE,2
HSPE,2
HTO,2
HTO,2
HTTPPORTOVCTRABALHECONOSCO,2
HTTPPORTOVCTRABALHECONOSCO,2
HTTPRC24HCOMBRNOTICIAVER39979,2
HTTPRC24HCOMBRNOTICIAVER39979,2
HTTPSBITLY2FDBVBD,2
HTTPSBITLY2FDBVBD,2
HTTPSBITLY2XNI5XR,2
HTTPSBITLY2XNI5XR,2
HTTPSBITLY2Y2TM1O,2
HTTPSBITLY2Y2TM1O,2
HTTPSBITLY33OO8R4,2
HTTPSBITLY33OO8R4,2
HTTPSBITLYAVASUSCOVID19,2
HTTPSBITLYAVASUSCOVID19,2
HTTPSBRASILSEMMEDOCOMCIENTISTASPUBLICAMCARTAABERTAAOMINISTRODASAUDE,2
HTTPSBRASILSEMMEDOCOMCIENTISTASPUBLICAMCARTAABERTAAOMINISTRODASAUDE,2
HTTPSBRASILSEMMEDOCOMDRANISEEABATALHAPARASALVAROBRASILDOVIRUSFBCLIDIWAR3YOW3HR6HGYVTVBRUWLHAT84DKPHVMYIBHUABBEOIMGM3UXJOU92BXE,2
HTTPSBRASILSEMMEDOCOMDRANISEEABATALHAPARASALVAROBRASILDOVIRUSFBCLIDIWAR3YOW3HR6HGYVTVBRUWLHAT84DKPHVMYIBHUABBEOIMGM3UXJOU92BXE,2
HTTPSCORONAVIRUSSAUDEGOVBRTELESUS,2
HTTPSCORONAVIRUSSAUDEGOVBRTELESUS,2
HTTPSDEDICPCIVILRJGOVBR,2
HTTPSDEDICPCIVILRJGOVBR,2
HTTPSEXTRAGLOBOCOMNOTICIASSAUDEECIENCIAESTUDOCHINESMOSTRAQUEHIDROXICLOROQUINANAOACELERARECUPERACAODACOVID19RV1124373672HTML,2
HTTPSEXTRAGLOBOCOMNOTICIASSAUDEECIENCIAESTUDOCHINESMOSTRAQUEHIDROXICLOROQUINANAOACELERARECUPERACAODACOVID19RV1124373672HTML,2
HTTPSG1GLOBOCOMDFDISTRITOFEDERALNOTICIA20200127MULHEREPRESAPORVENDERATESTADOSMEDICOSFALSOSNOCENTRODEBRASILIAGHTML,2
HTTPSG1GLOBOCOMDFDISTRITOFEDERALNOTICIA20200127MULHEREPRESAPORVENDERATESTADOSMEDICOSFALSOSNOCENTRODEBRASILIAGHTML,2
HTTPSG1GLOBOCOMSPSAOPAULONOTICIA20200407CORONAVIRUSAFESTAQUEPODETERESPALHADOOVIRUSEMUMAFAMILIADESPEMATADO3PESSOASGHTML,2
HTTPSG1GLOBOCOMSPSAOPAULONOTICIA20200407CORONAVIRUSAFESTAQUEPODETERESPALHADOOVIRUSEMUMAFAMILIADESPEMATADO3PESSOASGHTML,2
HTTPSGLOBO2K0KDCV,2
HTTPSGLOBO2K0KDCV,2
HTTPSNOTICIASAMBIENTEBRASILCOMBRCLIPPING20200402158326AUTORIDADESBELGASDIVULGAMCASODEGATOQUETERIACONTRAIDOCOVID19DODONOHTML,2
HTTPSNOTICIASAMBIENTEBRASILCOMBRCLIPPING20200402158326AUTORIDADESBELGASDIVULGAMCASODEGATOQUETERIACONTRAIDOCOVID19DODONOHTML,2
HTTPSNOTICIASUOLCOMBRCOTIDIANOULTIMASNOTICIAS20200206MULHERINVENTAHISTORIASOBREMANIACADASERINGAEVAIRESPONDERPROCESSOHTM,2
HTTPSNOTICIASUOLCOMBRCOTIDIANOULTIMASNOTICIAS20200206MULHERINVENTAHISTORIASOBREMANIACADASERINGAEVAIRESPONDERPROCESSOHTM,2
HTTPSODIAIGCOMBRRIODEJANEIRO2020045895918MULHERDESMAIANOTERMINALALVORADADOBRTCOMSINTOMASDOCORONAVIRUSHTMLUTMSOURCEFACEBOOKUTMMEDIUMSOCIALUTMCAMPAIGNODIA,2
HTTPSODIAIGCOMBRRIODEJANEIRO2020045895918MULHERDESMAIANOTERMINALALVORADADOBRTCOMSINTOMASDOCORONAVIRUSHTMLUTMSOURCEFACEBOOKUTMMEDIUMSOCIALUTMCAMPAIGNODIA,2
HTTPSRC24HCOMBRNOTICIAVER39935,2
HTTPSRC24HCOMBRNOTICIAVER39935,2
HTTPSRC24HCOMBRNOTICIAVER39937,2
HTTPSRC24HCOMBRNOTICIAVER39937,2
HTTPSSISTEMASMREGOVBRKITWEBDATAFILESHAMAMATSUPTBRFILECORONAVIRUSGOVSHIZUOKA04MAR2020PDF,2
HTTPSSISTEMASMREGOVBRKITWEBDATAFILESHAMAMATSUPTBRFILECORONAVIRUSGOVSHIZUOKA04MAR2020PDF,2
HTTPSSISTEMASMREGOVBRKITWEBDATAFILESHAMAMATSUPTBRFILEFLYERCAMELLIAGOVSHIZUOKAPDF,2
HTTPSSISTEMASMREGOVBRKITWEBDATAFILESHAMAMATSUPTBRFILEFLYERCAMELLIAGOVSHIZUOKAPDF,2
HTTPSTINYURLCOMS6HHXUS,2
HTTPSTINYURLCOMS6HHXUS,2
HTTPSTINYURLCOMSPRNANM,2
HTTPSTINYURLCOMSPRNANM,2
HTTPSTINYURLCOMV9932BT,2
HTTPSTINYURLCOMV9932BT,2
HTTPSTINYURLCOMWR5BOK7,2
HTTPSTINYURLCOMWR5BOK7,2
HTTPSVEJAABRILCOMBRSAUDEHOSPITAISNASUECIAINTERROMPEMUSODECLOROQUINAPOREFEITOSCOLATERAIS,2
HTTPSVEJAABRILCOMBRSAUDEHOSPITAISNASUECIAINTERROMPEMUSODECLOROQUINAPOREFEITOSCOLATERAIS,2
HTTPSVERMELHOORGBR20200409ENTREGADORESDEAPLICATIVOSSEGUEMSEMPROTECAOEDIREITOS,2
HTTPSVERMELHOORGBR20200409ENTREGADORESDEAPLICATIVOSSEGUEMSEMPROTECAOEDIREITOS,2
HTTPSVERMELHOORGBR20200409MISSAOCOVIDMEDICOSOFERECEMCONSULTASVIRTUAISGRATUITAS,2
HTTPSVERMELHOORGBR20200409MISSAOCOVIDMEDICOSOFERECEMCONSULTASVIRTUAISGRATUITAS,2
HTTPSWWWFACEBOOKCOM100005050541365POSTS1621641951347474APPFBL,2
HTTPSWWWFACEBOOKCOM100005050541365POSTS1621641951347474APPFBL,2
HTTPSWWWILFATTOQUOTIDIANOIT20200403CORONAVIRUSPUOVIAGGIARENELLARIAFINOASEIOTTOMETRILOSTUDIODELMITOMSVALUTAREVISIONELINEEGUIDASULLUSODIMASCHERINE5758724UTMMEDIUMMESSENGERUTMSOURCEFACEBOOKUTMCAMPAIGNNOIBOT,2
HTTPSWWWILFATTOQUOTIDIANOIT20200403CORONAVIRUSPUOVIAGGIARENELLARIAFINOASEIOTTOMETRILOSTUDIODELMITOMSVALUTAREVISIONELINEEGUIDASULLUSODIMASCHERINE5758724UTMMEDIUMMESSENGERUTMSOURCEFACEBOOKUTMCAMPAIGNNOIBOT,2
HTTPSWWWJNTOGOJPEMERGENCYENGMIGUIDEHTML,2
HTTPSWWWJNTOGOJPEMERGENCYENGMIGUIDEHTML,2
